date,data,source,score
2022-03-04 14:40:04,"RT @kompascom: PT Pertamina (Persero), PT Pupuk Indonesia (Persero), dan Mitsubishi Corporation sepakat mengembangkan bisnis green hydrogen…",RatnaIntanKurn1,-0.9657161235809326
2022-03-04 14:40:02,"Kembangkan Bisnis Green Hydrogen, Pertamina Gandeng Pupuk Indonesia dan Mitsubishi https://t.co/9cf9XCUVF0",KompasEkonomi,-0.9785032868385315
2022-03-04 14:39:53,".#Indonesia to Develop #GreenHydrogen, #Ammonia, #CCUS to #ReduceEmissions - is striving to expedite its #energytransition by collaborating with private parties - https://t.co/qQ41xiTrwr #HydrogenNow #Hydrogen #GreenH2 #H2 #HydrogenEconomy #CleanHydrogen #Decarbonise #NetZero https://t.co/kEEAwtSQPf",fuelcellsworks,-0.9981200098991394
2022-03-04 14:36:34,"PT Pertamina (Persero), PT Pupuk Indonesia (Persero), dan Mitsubishi Corporation sepakat mengembangkan bisnis green hydrogen dan green ammonia. https://t.co/Z69TThC4yF",kompascom,-0.99131178855896
2022-03-04 14:33:45,"Read on why we believe #greenhydrogen can be a game changer not only for decarbonization but also to enhance technology development, investment &amp; overall competitiveness. Expecting that @REIF_Uruguay will support on the #GH2 transition in #Uruguay. https://t.co/CETEvuqCcZ",Albaladm,0.9163426160812378
2022-03-04 14:30:52,"'HyDeal España, the first part of the 67GW HyDeal Ambition plan, will produce renewable H2 from 9.5GW of solar power and create an industrial hub to decarbonise steel, fertiliser and other products' https://t.co/OCIC6x1u5R",DWilliams_2022,0.995516836643219
2022-03-04 14:27:48,".@dClimateDAO Partners With #Namibia to Create a #Blockchain-Native Registry to Quantify and Monetize the Country's #GreenHydrogen - is the first transparent, decentralized network for climate data, forecasts, and models - https://t.co/K2OMQG1jGR #HydrogenNow #H2 #Hydrogen https://t.co/nInXXgBIW3",fuelcellsworks,-0.6687573790550232
2022-03-04 14:25:07,"Building the green hydrogen economy in India. The taskforce, called H2Bharat, will aim at identifying at least five large GW-scale #green hydrogen hubs for development in #India, within the next 18-months #ClimateAction #energy 
https://t.co/Ce9ZecoSUL",H2Societies,-0.932941198348999
2022-03-04 14:24:54,"The need to reduce our reliance on imported fossil fuels to a fully indigenous clean renewable energy mix is now greater than ever. CCP Gransden has joined two CASE funded projects seeking to safely advance green hydrogen uptake: https://t.co/ZkCvy5d7Dd
#composites #manufacturing https://t.co/Teo7po2umO",CCP_Gransden,0.9819955825805664
2022-03-04 14:24:47,"@NatObserver @zerocarbon Glad to see the focus on the shift to 'green steel' in Hamilton - but a couple of comments - no clear timeline yet for when AM Dofasco will shift to 'green hydrogen' - the new technology - set to be up &amp; running by 2028 will be fuelled, partly, by natural gas (DRI process).  Best",EnvHamilton,-0.9638962745666504
2022-03-04 14:22:13,"RT @DWilliams_2022: Indian government:

""Our aim is to bring down the cost of green hydrogen to $2.5 per Kilogram by 2025 and $1 per Kilogr…",mar13hydrogen,-0.9891273379325867
2022-03-04 14:22:12,Another €0.5 billion investment in #hydrogen production @transenv @e3g @CANEurope @Green_Europe https://t.co/Yzc71PMVGp,DWilliams_2022,-0.9592048525810242
2022-03-04 14:21:55,"@meredith_annex @James_BG @BloombergNEF So, all we need is WWIII to continue for 20 years and someone may invest in Green Hydrogen without a subsidy?",RandolphDoGood1,-0.9979280233383179
2022-03-04 14:20:35,"RT @transenv: Produce green hydrogen with additional renewables, say @transenv + @beuc in joint letter to EU Commission 

Otherwise consume…",moniquegoyens,-0.8577654361724854
2022-03-04 14:19:22,"Indian government:

""Our aim is to bring down the cost of green hydrogen to $2.5 per Kilogram by 2025 and $1 per Kilogram by 2030""

This is six times less than diesel in Europe, including fuel duties https://t.co/IGJ07t9dso",DWilliams_2022,-0.9920124411582947
2022-03-04 14:18:54,"@ShropshireStig @Greasaholic @NottsRoadsPol @Tesla Electricity needs to be generated. (Wind, solar, nuke, gas turbine, coal) etc. to use excess renewables to creat green hydrogen makes sense. Can be used in industry as a fuel gas. But only when your grid batteries are full and crazy as a transport fuel.",Gone_To_Plaid_,-0.9938693046569824
2022-03-04 14:13:40,Houston's plans for hydrogen hub face 'green' competition https://t.co/q22UMWTaPd via @houstonchron,osborneja,-0.9928460717201233
2022-03-04 14:12:05,Mark Cuban-backed blockchain DAO partners with Namibia for sustainability initiative - Ledger Insights https://t.co/p6JnOJph1L https://t.co/f4Dcx2WJoF,davidpremier,-0.9771518111228943
2022-03-04 14:12:02,Mark Cuban-backed blockchain DAO partners with Namibia for sustainability initiative - Ledger Insights https://t.co/3UAGw1o5Bl #blockchain,Cryptoprenure,-0.9627235531806946
2022-03-04 14:09:39,"Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat untuk mengembangkan bisnis Green Hydrogen dan Green Ammonia Value Chain serta CCUS.
@pertamina
@KemenBUMN
#Pertamina
#EnergyToday
#EnergyTodayID https://t.co/kvuQLlszPJ",energitodayID,-0.9910274147987366
2022-03-04 14:09:00,"Such a  shame it's for SpaceX. There are many better uses to go for, such as replacing some fossil fuel. https://t.co/J6eaEX1wlm",nsreddy08,-0.9985860586166382
2022-03-04 14:03:19,"Russia-Ukraine War ‘will Accelerate’ Move to #GreenHydrogen, #RenewableEnergy: @PlugPowerInc CEO - joins @YahooFinance Live to discuss company earnings and the outlook for renewable energy amid the Russia-Ukraine crisis - https://t.co/zswMuqjXLU #HydrogenNow #Hydrogen #FuelCells https://t.co/lT4wjRwvw2",fuelcellsworks,0.9495481848716736
2022-03-04 14:02:01,"The shipping industry is evaluating numerous sources of energy for propelling ships, including liquefied natural gas, methanol, hydrogen, and ammonia, and it is testing demonstration vessels. But a front-runner has yet to emerge. 🚢
 https://t.co/Wnmdqak4pZ",cenmag,-0.9792775511741638
2022-03-04 14:01:07,"Green Hydrogen International unveils plans for large-scale green H2 hub in Texas

Read more: https://t.co/irnLS1vJP6

#greenhydrogen #hydrogenstrategy #hydrogenproduction https://t.co/kK1K643yUF",H2TechOnline,-0.9063131809234619
2022-03-04 14:00:01,"To expedite the energy transition, Indonesian government is collaborating with with private parties in developing the green hydrogen and green ammonia value chain.

Learn more: https://t.co/mDfn8C02z1 
#IndonesianWay #IniDiplomasi #RintisKemajuan",KBRILondon,-0.8703649044036865
2022-03-04 13:57:30,"Texas plan for 60GW green “Hydrogen City”

The Austin-based start-up is looking at combining hydrogen with CO2 at the Port of Brownsville to create a green methane rocket fuel for launch operations in the Rio Grande Valley.
#PortofBrownsville #GreenH

 https://t.co/9pBNxouQuJ",rgv_com,-0.9551447033882141
2022-03-04 13:57:24,"#Blockchain project @dClimateDAO has partnered with the University of Nambia

To measure the carbon impact of Namibia's $9.4 billion green hydrogen project

#sustainableenergy #renewables 

https://t.co/pmo027o45k",LedgerInsights,0.8414815664291382
2022-03-04 13:57:09,60GW 'Hydrogen City' project announced @e3g @CANEurope @Green_Europe https://t.co/fyuSosm99U,DWilliams_2022,-0.9640026092529297
2022-03-04 13:55:48,RT @ChrisBBacon3: @ItsTheAtmospher @aSinister @biffmack @Jaisans @insane_voice @6lennybravo @Ceist8 @brandondaly2018 @Anvndarnamn5 @Jonnypo…,KarenDoe50,-0.9607430696487427
2022-03-04 13:55:42,@JeremyVineOn5 @GillJames54 @OwenJones84 @lizziecundy @StormHuntley Net zero is the cause of power shortages not the solution. Green hydrogen is the answer. Available 24/7,whitestrat69,-0.9985791444778442
2022-03-04 13:51:00,"The Finnish energy system is experiencing a rapid transition to renewable energy usage  – strong growth outlooks for #wind power, #solar power and green #hydrogen
https://t.co/Ae6DR6Fexd
#svpol #förnybart https://t.co/R6jiVkteHi",ecopolitain,0.9976814985275269
2022-03-04 13:48:33,"‘Our switch to renewables and hydrogen will make us truly independent of Russia,’ says European Commission President.

And yet, most EU NGOs lobby against hydrogen - pipelines, heating, transport, gas turbines etc. @e3g @CANEurope @Green_Europe https://t.co/b6wCFmC9kZ",DWilliams_2022,0.9866336584091187
2022-03-04 13:38:52,"RT @JoSamps92: A major new #hydrogen project in the US, dubbed the “world’s largest’ green hydrogen production and storage hub is set to be…",whybitsofme,0.9903821349143982
2022-03-04 13:35:56,"PT Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat mengembangkan bisnis Green Hydrogen dan Green Ammonia Value Chain serta Carbon Capture Utilization and Storage (CCUS).
@pertamina @KemenBUMN 
#Pertamina 
#EnergyToday 
#EnergyTodayID 

https://t.co/aLcK3PPOf1 https://t.co/9SERyBW1Q6",energitodayID,-0.9894896149635315
2022-03-04 13:35:16,Fascinating. I’ve been looking at our use of oil this week &amp; petroleum. I’m always wondering about plastic &amp; when it will be banned along with substitutes for building homes etc other than wood. This gives me hope. #energyindepence #SpaceX #ElonMusk https://t.co/JLEE3ISAwZ,TexasMaori,0.9985049962997437
2022-03-04 13:32:47,"RT RT IRENA: 📆The development of green #hydrogen is still in the early stages, and more can be done to scale up the #technology &amp; make the #E…",luxendi,-0.9412592649459839
2022-03-04 13:30:09,"Green Hydrogen Policy – Explained, pointwise https://t.co/Nsi0j6rqWn",ForumIAS,-0.9150424003601074
2022-03-04 13:30:04,"We address why #India is prioritizing #investment growth in the #GreenHydrogen economy.

Given the scale of the prospective market, India should be proactive in manufacturing electrolyzers to produce green hydrogen. https://t.co/eGMd4pKqNl",DezanShira,-0.955413281917572
2022-03-04 13:29:26,"One project will replace over 10% of Russian gas imports. 
5 million tons = 20GW, or 165TWh. 

#hydrogen 
https://t.co/P0ctHcjbSF",DWilliams_2022,-0.9884752035140991
2022-03-04 13:27:06,"@thatinterlace True that! They do their bit and then some. Your point about backup is a good one too, hopefully we will get the whole nuclear--&gt;green hydrogen pipeline going at some point. Although hydrogen stores could be a new targeting problem, the military threats are kind of a nightmare!",nasirfmusiqi,-0.6558970808982849
2022-03-04 13:25:08,Houston's plans for hydrogen hub face 'green' competition https://t.co/Iz0zZJjUG0 via @houstonchron,edward_janik,-0.993305504322052
2022-03-04 13:23:37,Thanks H2 View and India Hydrogen Alliance (IH2A) - NITI Aayog workshop participants who helped shape this. GW-Scale H2 hubs is natural next step to meet India's 2030 Green Hydrogen target of 5 MT - public-private taskforce will sc…https://t.co/VTi3tCMTHA https://t.co/RFQvZgCO9g,AmritOnAWire,0.9938843846321106
2022-03-04 13:00:12,South Africa could become home to a new green #hydrogen project with Sakhumnotho Power partnering with Keren Energy Investments in order to develop this. https://t.co/cTWe13LulV,JoSamps92,-0.9080711007118225
2022-03-04 12:59:44,"Indonesia has set its sights on the #hydrogen opportunity with the country ready to utilise green hydrogen, ammonia and carbon capture and storage to reduce its carbon footprint. https://t.co/gWU8dB0cml",JoSamps92,-0.7766659259796143
2022-03-04 12:58:04,"#Starship will fly with  renewable fuel started in Texas and finished in Brownsville.

Bravo #SpaceX &amp; #ElonMusk

https://t.co/E9gkvY0NvA",TeslaOpinion,-0.869897723197937
2022-03-04 12:57:26,"RT @MaREIcentre: #OpenAccess - Synergy between #floatingwind &amp; #greenhydrogen production

Nearly 80% of offshore wind resource is in waters…",JerryDMurphy66,-0.7325192093849182
2022-03-04 12:56:32,"Florida Power &amp; Light Company today announced Cummins Inc. will supply a 25-megawatt electrolyzer system for the groundbreaking FPL Cavendish NextGen Hydrogen Hub – Florida’s first of its kind “green” hydrogen plant.
 https://t.co/n1y2zQAEkh",CoxCourtney812,0.9774999022483826
2022-03-04 12:56:27,Super cool to see Cummins power FLORIDA going Green - Cummins to Supply Electrolyzer for Florida’s First “Green” Hydrogen Plant – Potential Key to Carbon-Free Electricity https://t.co/imXUI7X3Km,CoxCourtney812,0.985636830329895
2022-03-04 12:56:23,"Green H2 is the only H2 worth creating / consuming.

And this fuel will be used in @SpaceX rockets. 🚀 

https://t.co/sv1mUbGNrr",ElonsBrain,-0.998603880405426
2022-03-04 12:55:07,"@1LaurenzW @jungpionier_ @dpomondi @andythechemist1 @Werktaetiger_ @welt Help yourself:
2ct pro kWh ist bereits als Eingangsgröße für Sonnenländern pessimistisch, da sind wir ja bereits heute drunter (best case today). 
https://t.co/RAQf2Z4zXt",DerClue,-0.9921080470085144
2022-03-04 12:45:46,"RT @GHeynes98: #Indonesia has set its sights on the #hydrogen opportunity with the country ready to utilise green hydrogen, ammonia and car…",climatetechbot,0.9954041242599487
2022-03-04 12:42:54,"For #GreenHydrogen, the Post #Budget Webinar speakers urged Government’s consideration on incentivising both domestic manufacturing of electrolysers through a PLI mechanism and Green Hydrogen end-use.
#Budget2022 #EnergyTransition #EnergyForSustainableGrowth #AmritMahotsav https://t.co/7sReMH70Kv",mnreindia,-0.9717190861701965
2022-03-04 12:42:06,"RT @OrignalVentures: Alpine hydrogen supercar teased ahead of March 18 reveal: Filed under: Green,Hydrogen Cars,Performance,Supercars,Alpin…",Opansh277,-0.8885195255279541
2022-03-04 12:38:09,"Alpine hydrogen supercar teased ahead of March 18 reveal: Filed under: Green,Hydrogen Cars,Performance,Supercars,Alpine 

Continue reading Alpine hydrogen supercar teased ahead of March 18 reveal 

Alpine hydrogen supercar teased ahead of March 18 reveal… https://t.co/aEKv14DXy3 https://t.co/T1z6nsFQTp",OrignalVentures,-0.9554216861724854
2022-03-04 12:37:41,@meredith_annex @BloombergNEF How is the estimated cost of green hydrogen / ammonia unchanged in these plots when the price of the electricity from which it’s derived has increased significantly?,trapezoidschme,-0.9990315437316895
2022-03-04 12:34:48,Green Hydrogen plants using solar energy for plant operations https://t.co/afZmWpISrX,Shantilalpeace,-0.9564815163612366
2022-03-04 12:34:25,We are aiming for Green Hydrogen cost of $1 per Kg by 2030: Amitabh Kant https://t.co/M5bK9cPaZ0 via @ETEnergyWorld,AB_Delhi,-0.9818333983421326
2022-03-04 12:31:04,"Sepakat Kembangkan Bisnis Blue/Green  Hydrogen &amp; Ammonia, Pertamina, Pupuk Indonesia &amp; Mitsubishi Corporation Berkolaborasi - https://t.co/jVIkSboorF https://t.co/CRxhtZACMC",sumselterkini,-0.9903184175491333
2022-03-04 12:30:08,"Sepakat Kembangkan Bisnis Blue/Green  Hydrogen &amp; Ammonia, Pertamina, Pupuk Indonesia &amp; Mitsubishi Corporation Berkolaborasi - https://t.co/jVIkSboorF https://t.co/OzpUDJFsIW",sumselterkini,-0.9902645349502563
2022-03-04 12:30:00,The catalyst-coated membrane (CCMs) technology by @honeywell shows potential to increase efficiency and performance while helping drive down the cost to produce #GreenHydrogen - to be further tested with electrolyzer manufacturers: https://t.co/Jf3M1sgnhi #HydrogenEconomy,SreeparnaDas20,0.9955126643180847
